OBJECTID,IDPTOVENTA,Municipio,Provincia,Código_Po,Dirección,Latitud,Longitud
2875,FB_0386DF,Fuenlabrada,MADRID,28945,"AVDA DE LOS ANDES, 6",40.2954,-3.78919
2876,FB_038198,Fuensalida,TOLEDO,45510,"CL TOLEDO, 56",40.05206,-4.20799
2877,FB_029689,Fuente el Saz de Jarama,MADRID,28140,"CL IGLESIA, 4",40.63353,-3.51374
2878,FB_028A00,Fuentidueña de Tajo,MADRID,28597,"CL ELENA SORIANO, 10",40.11884,-3.16194
2879,FB_029AB5,Galapagar,MADRID,28250,"AV VALLADOLID, 36 L-1 A",40.5764,-3.93256
2880,FB_038387,Galapagar,MADRID,28250,CL JESUSA LARA 41,40.57917,-3.95463
2881,FB_0367A7,Galapagar,MADRID,28250,"PL CONSTITUCION, 8",40.57606,-3.92887
2882,FB_0397FD,Galapagar,MADRID,28250,CL EDUARDO COSTA 21,40.57747,-3.95733
2883,FB_029333,Galapagar,MADRID,28260,"AV VOLUNTARIOS, 14",40.57662,-4.0032
2884,FB_038DEF,Galapagar,MADRID,28260,"CL DEL CA?O, 8",40.57932,-4.00775
2885,FB_02986E,Galapagar,MADRID,28260,"CL CA?UELO, 17",40.57675,-4.00075
2886,FB_028A11,Galapagar,MADRID,28420,"CR LA NAVATA-GALAPAGAR,128",40.59716,-3.9842
2887,FB_0297D6,Galápagos,GUADALAJARA,19174,"PZ LA FUENTE, 1, LOCAL 1",40.64499,-3.33583
2888,FB_03935D,Galápagos,GUADALAJARA,19174,"CR TORRELAGUNA, 37",40.64623,-3.33706
2889,FB_03897B,Gerindote,TOLEDO,45518,"PL ESPA?A, 5",39.96643,-4.30319
2890,FB_028A23,Getafe,MADRID,28901,"CL POLVORANCA, 25",40.30443,-3.73514
2891,FB_0397AD,Getafe,MADRID,28901,"CL TOLEDO, 35",40.3021,-3.73324
2892,FB_033869,Getafe,MADRID,28901,"CL ARBOLEDA, 9",40.30506,-3.72889
2893,FB_037111,Getafe,MADRID,28901,"CL MADRID, 1",40.30541,-3.73183
2894,FB_037D5B,Getafe,MADRID,28901,"CL FERROCARRIL,S/N- ESQ RAM?N Y CAJ",40.30258,-3.73563
2895,FB_029C53,Getafe,MADRID,28902,"CL MADRID, 62",40.30859,-3.72909
2896,FB_03399E,Getafe,MADRID,28902,"CL SAN JOSE CALASANZ, 16",40.31061,-3.7301
2897,FB_038FEC,Getafe,MADRID,28902,"AV JUAN DE LA CIERVA, 41",40.30998,-3.72513
2898,FB_037F43,Getafe,MADRID,28903,"AV ESPA?A, 41",40.31433,-3.72033
2899,FB_0351FA,Getafe,MADRID,28903,"AV CIUDADES, 3 L-4",40.31957,-3.72594
2900,FB_028A1D,Getafe,MADRID,28903,"CL MADRID, 115",40.31297,-3.72766
2901,FB_029AF8,Getafe,MADRID,28903,"CL HELLEN KELLER, 8",40.32526,-3.71701
2902,FB_034AEF,Getafe,MADRID,28903,"AV DE LOS ANGELES, 31",40.3095,-3.71954
2903,FB_03554E,Getafe,MADRID,28903,"CL ALBACETE, 22",40.31228,-3.71518
2904,FB_0356A4,Getafe,MADRID,28903,CL ARAGON 28 ESQ CL MURCIA,40.31226,-3.71622
2905,FB_028A1F,Getafe,MADRID,28904,"CL FAISAN, 9",40.30496,-3.73868
2906,FB_038315,Getafe,MADRID,28904,"CL LEGANES, 53",40.30901,-3.73645
2907,FB_0372DF,Getafe,MADRID,28904,"CL EL GRECO, 6",40.3012,-3.73652
2908,FB_034AB3,Getafe,MADRID,28905,"CR TOLEDO, K-12,500",40.28529,-3.74615
2909,FB_0362D5,Getafe,MADRID,28905,"AV BUENOS AIRES, 15",40.32729,-3.73623
2910,FB_0360D8,Getafe,MADRID,28905,"CL SAUCES, 28 BJ L-02",40.29462,-3.75114
2911,FB_037A81,Getafe,MADRID,28909,"CL JESUS GRAN PODER, 15",40.3231,-3.65535
2912,FB_034203,Griñón,MADRID,28971,"CL MAYOR, 72",40.21357,-3.85341
2913,FB_0286AB,Guadalajara,GUADALAJARA,19001,"CL CONDESA VEGA DEL POZO, 8",40.63151,-3.16413
2914,FB_0354F8,Guadalajara,GUADALAJARA,19001,"CL MIGUEL FLUITERS, 39",40.63545,-3.16784
2915,FB_0294E7,Guadalajara,GUADALAJARA,19001,"TR F. DE VELADIEZ, 7",40.63289,-3.16391
2916,FB_0397A1,Guadalajara,GUADALAJARA,19002,"CL DOCTOR FLEMING, 21",40.62648,-3.1639
2917,FB_0361BE,Guadalajara,GUADALAJARA,19002,"CL P.FELIX FLORES, 1",40.6294,-3.16379
2918,FB_02A9CA,Guadalajara,GUADALAJARA,19002,"CL FELIPE SOLANO ANTELO, 17",40.62305,-3.1619
2919,FB_0339BF,Guadalajara,GUADALAJARA,19002,"CL RUFINO BLANCO, 7",40.62674,-3.16626
2920,FB_02967C,Guadalajara,GUADALAJARA,19003,CL JUAN DIGES ANT?N 16,40.6275,-3.17395
2921,FB_029C47,Guadalajara,GUADALAJARA,19003,"CL CIFUENTES, 15",40.6298,-3.17254
2922,FB_029C02,Guadalajara,GUADALAJARA,19004,"AV EJERCITO, 21 LOCAL 3B",40.62993,-3.17882
2923,FB_03468D,Guadalajara,GUADALAJARA,19004,"CL LA ISABELA, 16",40.63241,-3.19218
2924,FB_038898,Guadalajara,GUADALAJARA,19004,"CL FRANCISCO ARITIO, 34",40.64307,-3.18254
2925,FB_02A990,Guadalajara,GUADALAJARA,19005,"CL AMERICA, 12",40.63468,-3.15546
2926,FB_0299E7,Guadalajara,GUADALAJARA,19005,"AV ATANCE, 11",40.6412,-3.15486
2927,FB_0286AE,Guadalajara,GUADALAJARA,19005,"CL SORIA, 2",40.63534,-3.15555
2928,FB_037433,Guadalajara,GUADALAJARA,19005,"AV DE BARCELONA, 4",40.63191,-3.16113
2929,FB_03847A,Guadalix de la Sierra,MADRID,28794,"CL CARNICERIA, 8",40.78408,-3.69269
2930,FB_029B08,Guadarrama,MADRID,28440,"CL DOS DE MAYO, 11",40.6744,-4.08532
2931,FB_0293B6,Guadarrama,MADRID,28440,"PL DEL PARQUE, 1",40.67348,-4.08993
2932,FB_038410,Guadarrama,MADRID,28440,"CL ALFONSO SENRA, 1",40.67063,-4.08674
2933,FB_03520F,Hoyo de Manzanares,MADRID,28240,"GLORIETA FACUNDO BAELO,7-8",40.62254,-3.90806
2934,FB_0389E6,Hoyo de Manzanares,MADRID,28240,"PL IGLESIA, 6",40.62216,-3.90584
2935,FB_035623,Hoyo de Manzanares,MADRID,28240,"CL SELLA, 27(URBANIZACION)",40.61164,-3.93604
2936,FB_039482,Hoyo de Manzanares,MADRID,28240,"CL HURTADA, 6 BAJO C",40.62154,-3.90718
2937,FB_038955,Humanes de Madrid,MADRID,28970,"CL SANTIAGO R. Y CAJAL,10",40.25703,-3.82396
2938,FB_0351C3,Humanes de Madrid,MADRID,28970,"AVDA CAMPOHERMOSO, 9 (PAPELER?A)",40.25571,-3.82173
2939,FB_029C6F,Humanes de Madrid,MADRID,28970,"CL HERMANOS TORA, 1",40.25108,-3.83079
2940,FB_02989B,Humanes de Madrid,MADRID,28970,"CL MADRID, 57 C/V CL TEJAR",40.25297,-3.83004
2941,FB_0293DC,Illescas,TOLEDO,45200,"CL REAL, 92",40.12596,-3.84806
2942,FB_0367F5,Illescas,TOLEDO,45200,"AV CASTILLA LA MANCHA, 61 L-3",40.123,-3.85003
2943,FB_038611,Illescas,TOLEDO,45200,"AVDA CASTILLA LA MANCHA, 8.",40.12144,-3.85014
2944,FB_029036,Illescas,TOLEDO,45600,"PS LA ESTACION, 50",39.96746,-4.82572
2945,FB_0293DB,Illescas,TOLEDO,45600,"PL POETA JIMENEZ CASTRO, 1",39.96713,-4.82211
2946,FB_029AC2,Illescas,TOLEDO,45600,"AV PABLO PICASSO, 9",39.96402,-4.81211
2947,FB_02A9E7,Illescas,TOLEDO,45600,"CL CA?ADA DE ALFARES, 11",39.96327,-4.83077
2948,FB_034989,Illescas,TOLEDO,45600,"AV JUAN CARLOS I, 2",39.96325,-4.8177
2949,FB_035934,Illescas,TOLEDO,45600,CTRA. DE MADRID KM 114,39.9645,-4.80769
2950,FB_037EA4,Illescas,TOLEDO,45600,"CL DOCTOR MU?OZ URRA, 4",39.96113,-4.82724
2951,FB_038239,Illescas,TOLEDO,45600,"CL CAPITAN CORTES, 13",39.96556,-4.8238
2952,FB_0383BC,Illescas,TOLEDO,45600,"CL JUAN BAUTISTA LASALLE, 7",39.9638,-4.83651
2953,FB_038757,Illescas,TOLEDO,45600,"AV PIO XII, 41",39.96419,-4.82658
2954,FB_038B3E,Illescas,TOLEDO,45600,"CL CARNICERIAS, 9",39.95996,-4.82966
2955,FB_029035,Illescas,TOLEDO,45600,"AV PORTUGAL, 4",39.95851,-4.84064
2956,FB_038E12,Illescas,TOLEDO,45600,"AVDA CONSTITUCION, 26 LOCAL 2",39.81195,-4.14871
2957,FB_029031,Illescas,TOLEDO,45600,"CL DE LA FLORIDA, 44",39.96471,-4.81918
2958,FB_029032,Illescas,TOLEDO,45600,"AV PIO XII, 98",39.9655,-4.83333
2959,FB_0355E4,Leganés,MADRID,28911,"CL PEDRO DE VALDIVIA, 1",40.32358,-3.76663
2960,FB_039339,Leganés,MADRID,28911,"AV FUENLABRADA, 84",40.32528,-3.76582
2961,FB_0362AC,Leganés,MADRID,28911,"AVDA FUENLABRADA, 64",40.32755,-3.76404
2962,FB_03417A,Leganés,MADRID,28911,"CL JUAN MU?OZ, 5",40.32927,-3.76623
2963,FB_029DD1,Leganés,MADRID,28911,"CL COVADONGA, 6",40.32386,-3.76891
2964,FB_0297D5,Leganés,MADRID,28911,"CL NTRA.SRA.GUADALUPE, 4 L-1",40.32506,-3.77191
2965,FB_038781,Leganés,MADRID,28912,"AV FUENLABRADA, 36",40.32957,-3.76294
2966,FB_033F21,Leganés,MADRID,28912,"AV LA MANCHA, 5",40.32991,-3.75854
2967,FB_034953,Leganés,MADRID,28912,"CL GETAFE, 15",40.32634,-3.76093
2968,FB_029C95,Leganés,MADRID,28913,"CL RIO MANZANARES, 33",40.335,-3.76935
2969,FB_037EC0,Leganés,MADRID,28913,"CL RIO TORMES, 1 LOCAL 5",40.33414,-3.77223
2970,FB_03575B,Leganés,MADRID,28913,"CL GALICIA, 2",40.33293,-3.77419
2971,FB_03394E,Leganés,MADRID,28913,"CL RIO MANZANARES, 9",40.33203,-3.76959
2972,FB_0388A7,Leganés,MADRID,28914,"CL TORREJON DE ARDOZ, 8",40.3187,-3.78598
2973,FB_02A7DD,Leganés,MADRID,28915,"CL LOS PEDROCHES, 14",40.33599,-3.75483
2974,FB_037EB1,Leganés,MADRID,28915,"CL LA SERENA, 1",40.33165,-3.75564
2975,FB_02AB20,Leganés,MADRID,28915,"CL RIOJA, 120",40.33417,-3.74915
2976,FB_037241,Leganés,MADRID,28915,"AV REY JUAN CARLOS I, 27",40.3362,-3.7513
2977,FB_02A73D,Leganés,MADRID,28915,"CL BARDENAS, 2",40.32905,-3.75284
2978,FB_02AB58,Leganés,MADRID,28916,"C/ RONCAL, 7",40.34039,-3.75216
2979,FB_02ACB9,Leganés,MADRID,28916,"AV JUAN CARLOS I, 83-LOCAL 4",40.33666,-3.74072
2980,FB_039401,Leganés,MADRID,28917,"AV LA LIBERTAD, 4",40.35885,-3.78103
2981,FB_0358E3,Leganés,MADRID,28917,"CL SANTO DOMINGO, 21",40.3579,-3.7803
2982,FB_03896C,Leganés,MADRID,28919,"CL PETRA KELLY, 12",40.34505,-3.74756
2983,FB_029774,Leganés,MADRID,28919,"CL PETRA KELLY, 3",40.34349,-3.74792
2984,FB_0382DC,Loeches,MADRID,28890,"CL CARRETEROS, 3",40.38311,-3.40911
2985,FB_0388D1,Lominchar,TOLEDO,45212,"CL PALOMEQUE, 42",40.09277,-3.96756
2986,FB_029004,Lominchar,TOLEDO,45529,"PS PRADO, 2",40.04372,-3.90026
2987,FB_038DF4,Lozoya,MADRID,28742,"CL JUAN MARTIN, 6",40.95174,-3.79194
2988,FB_0355FE,Lozoyuela-Navas-Sieteiglesias,MADRID,28752,"AV MADRID, 95",40.92634,-3.61825
2989,FB_037372,Madrid,MADRID,28001,"CL AYALA, 88",40.42738,-3.67733
2990,FB_02895F,Madrid,MADRID,28001,"CL CLAUDIO COELLO, 56",40.42814,-3.68615
2991,FB_02894C,Madrid,MADRID,28001,"CL GENERAL PARDI?AS, 64",40.42949,-3.67816
2992,FB_034C97,Madrid,MADRID,28001,"CL GOYA, 75 (KIOSCO)",40.42511,-3.67885
2993,FB_035762,Madrid,MADRID,28001,"CL GENERAL DIAZ PORLIER, 3",40.42456,-3.67729
2994,FB_03516C,Madrid,MADRID,28001,"CL GOYA, 27",40.42792,-3.68502
2995,FB_037EDE,Madrid,MADRID,28001,"CL GOYA, 43 (KIOSCO)",40.42525,-3.68303
2996,FB_037A94,Madrid,MADRID,28001,"CL DON RAMON DE LA CRUZ, 73",40.42876,-3.6762
2997,FB_03984F,Madrid,MADRID,28001,"CL GOYA, 51",40.42537,-3.68188
2998,FB_0289D8,Madrid,MADRID,28001,"CL GOYA, 7 (PASAJE)",40.42569,-3.68874
2999,FB_029F6F,Madrid,MADRID,28002,"CL BENIGNO SOTO, 2",40.44788,-3.67542
3000,FB_029EB2,Madrid,MADRID,28002,"CL SUERO DE QUI?ONES, 14",40.44493,-3.67625
3001,FB_029DB3,Madrid,MADRID,28002,"CL GABRIEL LOBO, 18",40.44321,-3.68041
3002,FB_0289D2,Madrid,MADRID,28002,"AV AMERICA, 25 (DUPLIC.)",40.43885,-3.675
3003,FB_0289AA,Madrid,MADRID,28002,"CL CLARA DEL REY, 42",40.44473,-3.66828
3004,FB_034575,Madrid,MADRID,28002,"CL JUAN BAUTISTA TOLEDO, 30",40.44225,-3.67232
3005,FB_0371AE,Madrid,MADRID,28002,"CL PRINCIPE VERGARA, 206 L-5",40.4506,-3.67766
3006,FB_0362A6,Madrid,MADRID,28002,LG INTERCAMBIADOR AVENIDA DE AMERIC,40.438,-3.67674
3007,FB_0389F4,Madrid,MADRID,28002,"CL CORAZON DE MARIA, 13",40.44186,-3.6696
3008,FB_038953,Madrid,MADRID,28002,"CL LOPEZ DE HOYOS, 140",40.44523,-3.67229
3009,FB_038823,Madrid,MADRID,28002,"AV AMERICA, 9A",40.43807,-3.67674
3010,FB_03836D,Madrid,MADRID,28002,"CL LOPEZ DE HOYOS, 156",40.44716,-3.6696
3011,FB_0382A2,Madrid,MADRID,28002,"CL CLARA DEL REY, 47",40.44365,-3.6689
3012,FB_039865,Madrid,MADRID,28002,"CL RODRIGUEZ MAR?N, 80 (KIOSCO)",40.45025,-3.67858
3013,FB_0397DE,Madrid,MADRID,28002,"CL PRINCIPE DE VERGARA, 135",40.44401,-3.67873
3014,FB_0397AA,Madrid,MADRID,28002,"CL CORAZON DE MARIA, 43",40.44574,-3.66712
3015,FB_039490,Madrid,MADRID,28002,"CL LOPEZ DE HOYOS, 73",40.44362,-3.67509
3016,FB_039468,Madrid,MADRID,28002,"CL LOPEZ DE HOYOS, 85",40.44466,-3.6737
3017,FB_0393F7,Madrid,MADRID,28002,"CL PADRE CLARET, 17",40.44748,-3.66454
3018,FB_039262,Madrid,MADRID,28002,CL PRADILLO 4,40.44831,-3.67597
3019,FB_038E27,Madrid,MADRID,28002,"CL ROS DE OLANO, 2",40.4446,-3.6723
3020,FB_033F65,Madrid,MADRID,28002,"CL LOPEZ DE HOYOS, 174",40.44718,-3.66938
3021,FB_034FC0,Madrid,MADRID,28002,"CL CLARA DEL REY, 81",40.4479,-3.66766
3022,FB_037D1B,Madrid,MADRID,28002,"CL FRANCISCO SILVELA, 92",40.43846,-3.67817
3023,FB_037D12,Madrid,MADRID,28002,"CL LOPEZ DE HOYOS, 114",40.44081,-3.67686
3024,FB_0372C3,Madrid,MADRID,28002,"CL SERRANO, 162",40.44616,-3.68473
3025,FB_034572,Madrid,MADRID,28003,"CL BRAVO MURILLO, 73",40.44293,-3.70422
3026,FB_03721F,Madrid,MADRID,28003,"CL RAIMUNDO F. VILLAVERDE, 49",40.4466,-3.69706
3027,FB_0397E3,Madrid,MADRID,28003,CL RAIMUNDO FDEZ. VILLAVERDE (RENFE,40.44642,-3.69219
3028,FB_038B39,Madrid,MADRID,28003,"CL GENERAL RODRIGO, 9",40.44366,-3.71417
3029,FB_033FBE,Madrid,MADRID,28003,"AV REINA VICTORIA, 13",40.44681,-3.70618
